text,label
وانت وش مضايقك من حديثنا عن ايران لايكون انت الكل… ,normal
اكبر ظلم اذا الرئيس سعد الحريري بيمضي نحنا لليوم مراسيمنا ما انمضت من جبران باسيل بحجة ا…,normal
نحنا مواطنين مش اوباش,normal
كول هوا يلعن الي نفضك خاين كلب,abusive
هلق جبران باسيل رجع ع سوريا بس خلصت القمة الاقتصادية العربية؟,normal
الرّئيس التّونسيّ يخسر دعوى قضائيّة رفعها على مواطن تونسيّ والقضاء يعاقبه يعاقب الرّئيس ونحنا عنّا جبران باسي…,normal
ما في دولة بلبنان في مزرعة عاصمتها الجاهالية ,normal
رغم كل ماقاله وما نقلته تبقى سيدة العواصم وست الدنيا بيروت هي فوق هذه المدن ,normal
كذب وسلينا مبارح جبران باسيل قال انو معندو مشكله مع إسرائيل وانو من حق إسرائيل انو تعيش بأمان,normal
"أين الثرية من الثرى واين العفيسة من الذرة ، بشرفك خلي الشرف على جنب ، شرشفك منشور على سطوح… ",normal
اولا انت مش عزيزي,normal
رأسماله وخبزه اليومي مل بيقدر إ لا ما يتبهدل هل بوم ,normal
ولك وئام وهاب لأزم فخامة الرئيس يشوف شو عم تحكي ولك عيب عيب مبارح شفت بي شو تبرعت يا عيب بشوم عليك خلصنا انت لازم تتحاسب ,normal
"وين صارت مذكرة الجلب؟ عم يتهموك انك فار من وجه العدالة، بشرفك مش طلبوا منك توقف هجومك عل قضاء ليشوفو كيف بدن يلفلفولك ياها ؟ ",normal
من مقابلة جبران باسيل مع سيإنإن أمن إسرائيل هو حق,normal
يا اخي قلنالك نقول نفوسك على سوريا بتوفر بنزين طالع نازل على الطريق وبتوفر تليفونات وفاكسات الله يباركل… ,normal
محوا تغريداتكم يا جهلة,abusive
عاساس انت واحد فهمان ,normal
ومتل كل مرة السبب في النهاية يكون وراءه نفس الطاقم السياسي ,normal
"الزناديق هم من يقومون بتغطية آل جنبلاط المرتدين الناكثين لديننا ، لا تناصر الباطل فهو سيبقى باطل… ",hate
قلتلك ألف مرة إنو تفكر قبل ما تحكي أو تتصرف أو تلعب بالنار العقاب لوهاب وهاب قاتل ابو دياب ,normal
احكيلكون عن أساليب التعذيب والعقوبات تبع الاشوريين اللي بتوقف شعر الجسم من فداحتها؟ انو بدك تتغنى بالتاريخ عالاقل اعرف تاريخك المخزي,normal
شهم ,normal
يستحقوا التشبيه ,normal
"شعوب مرتزقة، أين ما يحل المال تركضون وراءه ولو على حساب شرفكم ",hate
كول هوا لو سمحت يعني مشان ما اجي واتبول عليك ظ,abusive
الظاهر الجزيره بطلت تعطيك مصاري تتنبح كالعاده ,abusive
"عاد فهم هيك جحش انه لا انا ضد اسرائيل وكل شي بتعمله بس لما نظامك المجرم رح يدبح ناس لانه انقذوا ضحاياه ووثقوا جرايمه فليكن انقاذهم على يد الجن الأزرق، طبعا عبث لان هيك بغل بشري بيدعم بشار الاسد",abusive
شو النوع يلي ضاربو ههههههههههه ,abusive
اذا كان السيد المسيح لم يعط الحق لليهود باحتلال الهيكل فكيف اعطيتهم هذا الحق يا جبران باسيل؟,normal
"هذا هو وزير الخارجية جبران باسيل الذي يوظّف الدبلوماسية اللبنانية المقاومة، تطبيقا لشعار العهد لبنان القوي ، لتحصين لبنان…",normal
صدقت جبران باسيل مازال بالزبالة ولم ولن يخرج هو واعوانه,hate
شكرً قطر انقذت الليرة روق يا رجل محن منحب رجوليتك ,normal
خراس يا كديش  ,abusive
شكراً جبران باسيل لانك ضمانتنا    ,normal
"هاد سعودي ، وانت خليك بحالك يا سوري ولا انت تقليد سوري",normal
بغل بني عثمان بيعتقل صحافيين متل بوتين وأوربان وعلى باله يخلص من الديمقراطية متل هتلر وأوربان وخطابه شعبوي ملان جعط متل اليمينيين والشعبويين بأوروبا يلي ليل نهار عم نلطم عليهن,abusive
بفهمك يمكن صعبة عليك تشوف إنسان ناجح و نظيف متل جبران باسيل,normal
هذهي ثورات شعوب خرجت للمطالبة بلحرية لا تنسبها لهذا الشخص او لتلك الدولة ,normal
مين اللي جزمه يا ابن الجزمه يا رخيص يا مهزء ,abusive
مطموووووزيل انتي ليش مقهورة ؟؟؟؟؟ ,normal
انا بقول بعلبك بتربح المكسيك 😁,normal
اخدت الحبة تبعت الهستيريا ؟خدا عجل لعمى شو هبيلة ,abusive
مش دايماً الولاد بيشبهوا أهلُن لأن أوقات بشوف أمهات شفافن دافشين وولادن شفافن مسح 😎 ,normal
فشرت بل جن بلاط لي لازم يكون ,abusive
هههه ولو بعد ألف سنة يعني الامر قطعي لو صبرت الدهر كلو لن… ,normal
شو ضعيف وشو مقهور ومش قادر تعمل شيطز فيكم كلكن كلكن بتصبوا بخانة الكذب والنفاق بتدعسوا عا الناس لمصالحهم وفسادكم ,abusive
بيلبلقو أستاذ غسان لأنو من الأعلاميين المحترمين لي ما بجرحوا بحدا وبيحكوا الحقيقة ومع أنو مش من نفس الخط السياسي لي بأيدوا بس كلمة حق تقال أنو من أشرف الأعلاميين ولي البلد بحاجة لهيك أشخاص,normal
جبران باسيل رجل لا يكل ولا يتعب من العمل في سبيل انجاح سياسة لبنان الخارجية,normal
العمى شو كل سنتين ليقبضوك لحتى تغردي هلأ        ,abusive
اصلا مع هيك عالم لازم نستخدم لغة الصرامي يا نعال الجنبلاط ,hate
معالي الوزير ما تنسى إنوا الأنظمة الديكتاتورية بتدمر نفسها ما بحاجه لقطر وغير قطر إنوا يدمرها وما… ,normal
الله ينتقم من الامريكي اللعين قدر الله ان يظرب مسئولي الامريكان بالحذاء ,abusive
جبران باسيل لديك الف متابع مش لأنهم بيحبوك بس ليشوفوا الجحشنة تبعك بالتغريد,abusive
الاجدب اهوه اسمه جبران باسيل الله يخلف على اللبنانيين ولبنانهم خير    ,abusive
"إصرار وزير خارجية لبنان على السير بعكس اتجاه رئيس حكومته، يومياً تقريباً، أسطع دليل على أنه لا وجود لحكومة في البلد لا ل…",normal
الا اللبنانية مستحيل يتعلمو ☹️,normal
انت والعيلة ستنهض ثرواتكم,normal
عبر عن رأي الدرهم و الريال ,normal
هذه هي أخلاق الكيني الحقيقي,normal
جبران باسيل بدو يعمل متل كميل شمعون وبشير الجميل,normal
لقد احتكمت الى القضاء يا أستاذ وهاب بخصوص حادثة الجاهلية اعتقد انه يجب عليك انتظار التحقيق القضائي قب… ,normal
وما أكثرهم يا صديقي ,normal
طيب يا عاهة جرحى مو معناها من المعارضة ممكن يكونوا مدنيين كمان 😂 وانت لو ماكل شظية بتروح بتتعالج ولا بتضل قاعد لحتى يصفى دمك وتموت؟ 😂,abusive
نبيه بري علاقتي ممتازة مع فخامة الرئيس,normal
الجرذ جبران باسيل يفتل عضلاته بوضعه لوحة في المنبر الرئيسي لاجتماع القمة كتب عليها وزير الخارجية مخالفا لما جرت علي…,abusive
